hostname,outlink,count
1747,27353,3
1747,20775,3
1747,67085,3
1747,24769,3
1747,87247,3
1747,24896,3
1747,27150,3
1747,94597,3
1747,1352,3
1747,285118,3
1747,103978,3
1747,67260,3
1747,92482,3
1747,85710,3
1747,24592,3
1747,25468,3
1747,33514,3
1747,129561,3
1747,68861,3
1747,280527,3
1747,127033,3
1747,28012,3
1747,61007,3
1747,95389,3
1747,291776,3
1747,195720,3
1747,212270,3
1747,5816,2
1747,4429,2
1747,117,2
1747,4428,2
1747,21933,2
1747,1125,2
1747,20864,2
1747,20153,2
1747,27107,2
1747,20357,2
1747,18554,2
1747,27011,2
1747,26590,2
1747,4434,2
1747,10,2
1747,34082,2
1747,277863,2
1747,69275,2
1747,131240,2
1747,104995,2
1747,25170,2
1747,24940,2
1747,20781,2
1747,23014,2
1747,98755,2
1747,17970,2
1747,25699,2
1747,7333,2
1747,366918,2
1747,94,2
1747,367169,2
1747,22138,2
1747,135544,2
1747,24753,2
1747,4418,2
1747,25320,2
1747,69774,2
1747,182162,2
1747,64,2
1747,1097,2
1747,1206,2
1747,38941,2
1747,6258,2
1747,67401,2
1747,1694,2
1747,18920,2
1747,89299,2
1747,45,2
1747,25,2
1747,35065,2
1747,59,2
1747,19729,2
1747,25841,2
1747,23668,2
1747,25638,2
1747,68155,2
1747,1342,2
1747,106252,2
1747,46603,2
1747,82687,2
1747,75,2
1747,32734,2
1747,1344,2
1747,74248,2
1747,39784,2
1747,74332,2
1747,20605,2
1747,144903,2
1747,25216,2
1747,64449,2
1747,95599,2
1747,148967,2
1747,25250,2
1747,69091,2
1747,27163,2
1747,68,2
1747,39590,2
1747,18741,2
1747,68627,2
1747,67140,2
1747,21869,2
1747,271328,2
1747,29272,2
1747,28763,2
1747,26810,2
1747,21467,2
1747,25794,2
1747,270688,2
1747,29953,2
1747,29332,2
1747,115550,2
1747,287875,2
1747,80596,2
1747,99988,2
1747,372870,2
1747,56,2
1747,106,2
1747,32434,2
1747,67213,2
1747,27850,2
1747,19694,2
1747,18510,2
1747,72801,2
1747,278772,2
1747,69,2
1747,26736,2
1747,26830,2
1747,81137,2
1747,301491,2
1747,22753,2
1747,71300,2
1747,20410,2
1747,22968,2
1747,22886,2
1747,19197,2
1747,211436,2
1747,5628,2
1747,39872,2
1747,117566,2
1747,148226,2
1747,24761,2
1747,85024,2
1747,79209,2
1747,322917,2
1747,279420,2
1747,1259,2
1747,26275,2
1747,28248,2
1747,96380,2
1747,1402,2
1747,24494,2
1747,6514,2
1747,25236,2
1747,278519,2
1747,25154,2
1747,4809,2
1747,301508,2
1747,29374,2
1747,287868,2
1747,184852,2
1747,25906,2
1747,302213,2
1747,54538,2
1747,19183,2
1747,80188,2
1747,250408,2
1747,27035,2
1747,194377,2
1747,284938,2
1747,62776,2
1747,127733,2
1747,90327,2
1747,68352,2
1747,53518,2
1747,270462,2
1747,24712,2
1747,97678,2
1747,72960,2
1747,294459,2
1747,90736,2
1747,186067,2
1747,29383,2
1747,279398,2
1747,78570,2
1747,310620,2
1747,153674,2
1747,26357,2
1747,70526,2
1747,305541,2
1747,1207,2
1747,93576,2
1747,32669,2
1747,108047,2
1747,221620,2
1747,288379,2
1747,290960,2
1747,53082,2
1747,207026,2
1747,95441,2
1747,270516,2
1747,228215,2
1747,278945,2
1747,72901,2
1747,1147,1
1747,19763,1
1747,41550,1
1747,67831,1
1747,129,1
1747,366124,1
1747,24707,1
1747,25349,1
1747,17969,1
1747,19970,1
1747,24853,1
1747,24669,1
1747,25316,1
1747,54346,1
1747,367459,1
1747,19082,1
1747,24829,1
1747,25128,1
1747,366487,1
1747,33623,1
1747,26924,1
1747,67320,1
1747,29343,1
1747,21421,1
1747,19115,1
1747,84784,1
1747,351789,1
1747,26365,1
1747,34,1
1747,6276,1
1747,265423,1
1747,4422,1
1747,61829,1
1747,366180,1
1747,21513,1
1747,20378,1
1747,77846,1
1747,18687,1
1747,77696,1
1747,5869,1
1747,39200,1
1747,58,1
1747,20434,1
1747,103906,1
1747,366984,1
1747,25057,1
1747,25771,1
1747,286536,1
1747,25451,1
1747,112378,1
1747,296696,1
1747,38821,1
1747,270003,1
1747,5813,1
1747,20782,1
1747,67632,1
1747,6858,1
1747,23156,1
1747,40,1
1747,85044,1
1747,25537,1
1747,22540,1
1747,278100,1
1747,19822,1
1747,24937,1
1747,26896,1
1747,4451,1
1747,18491,1
1747,20871,1
1747,82159,1
1747,225103,1
1747,27081,1
1747,24621,1
1747,366697,1
1747,42118,1
1747,68928,1
1747,63052,1
1747,27036,1
1747,19650,1
1747,300411,1
1747,62,1
1747,70051,1
1747,21608,1
1747,278856,1
1747,23163,1
1747,84826,1
1747,4438,1
1747,1199,1
1747,99,1
1747,386576,1
1747,25728,1
1747,25402,1
1747,277901,1
1747,24654,1
1747,20653,1
1747,54330,1
1747,88260,1
1747,4495,1
1747,40918,1
1747,112981,1
1747,22716,1
1747,111993,1
1747,25937,1
1747,80711,1
1747,1623,1
1747,266264,1
1747,26639,1
1747,68640,1
1747,27538,1
1747,366173,1
1747,96383,1
1747,142431,1
1747,265911,1
1747,70102,1
1747,1319,1
1747,27302,1
1747,366280,1
1747,25253,1
1747,297060,1
1747,69923,1
1747,19719,1
1747,196,1
1747,25667,1
1747,67,1
1747,106174,1
1747,40658,1
1747,278130,1
1747,148312,1
1747,98393,1
1747,89515,1
1747,48468,1
1747,32770,1
1747,1407,1
1747,269158,1
1747,301434,1
1747,156847,1
1747,18992,1
1747,22579,1
1747,113294,1
1747,24906,1
1747,84958,1
1747,189597,1
1747,34360,1
1747,35518,1
1747,90624,1
1747,99001,1
1747,259403,1
1747,25859,1
1747,302324,1
1747,86209,1
1747,185182,1
1747,82510,1
1747,19812,1
1747,26992,1
1747,81866,1
1747,303510,1
1747,29483,1
1747,101082,1
1747,24822,1
1747,70498,1
1747,105576,1
1747,4470,1
1747,25633,1
1747,60568,1
1747,278421,1
1747,70428,1
1747,21605,1
1747,1509,1
1747,19752,1
1747,22241,1
1747,1496,1
1747,112234,1
1747,265424,1
1747,162436,1
1747,1270,1
1747,301601,1
1747,55946,1
1747,26172,1
1747,291182,1
1747,91401,1
1747,278896,1
1747,146895,1
1747,79287,1
1747,305427,1
1747,101419,1
1747,288147,1
1747,18884,1
1747,26057,1
1747,18726,1
1747,26782,1
1747,101233,1
1747,305432,1
1747,71719,1
1747,26495,1
1747,87049,1
1747,25510,1
1747,29773,1
1747,29996,1
1747,25740,1
1747,26220,1
1747,28824,1
1747,93744,1
1747,1404,1
1747,26301,1
1747,67421,1
1747,102956,1
1747,19146,1
1747,80623,1
1747,28885,1
1747,24997,1
1747,70007,1
1747,70420,1
1747,114470,1
1747,286995,1
1747,186443,1
1747,24815,1
1747,277946,1
1747,303960,1
1747,35075,1
1747,27185,1
1747,106573,1
1747,39390,1
1747,27977,1
1747,305977,1
1747,25804,1
1747,67703,1
1747,195366,1
1747,34994,1
1747,182117,1
1747,94525,1
1747,20750,1
1747,287591,1
1747,32486,1
1747,158263,1
1747,87321,1
1747,90198,1
1747,277903,1
1747,285565,1
1747,278086,1
1747,270415,1
1747,81061,1
1747,1406,1
1747,67289,1
1747,302262,1
1747,304492,1
1747,120430,1
1747,97661,1
1747,1398,1
1747,100,1
1747,21294,1
1747,77085,1
1747,278005,1
1747,24958,1
1747,106157,1
1747,27130,1
1747,19527,1
1747,287912,1
1747,24518,1
1747,118065,1
1747,87904,1
1747,76661,1
1747,27168,1
1747,77362,1
1747,276768,1
1747,29616,1
1747,25598,1
1747,280841,1
1747,21319,1
1747,25020,1
1747,69102,1
1747,69458,1
1747,34917,1
1747,91814,1
1747,30231,1
1747,294806,1
1747,24842,1
1747,68276,1
1747,251778,1
1747,39727,1
1747,206647,1
1747,287832,1
1747,89905,1
1747,66,1
1747,88439,1
1747,161179,1
1747,126435,1
1747,101156,1
1747,67499,1
1747,295857,1
1747,146779,1
1747,19298,1
1747,226704,1
1747,81715,1
1747,189003,1
1747,24693,1
1747,90235,1
1747,212639,1
1747,100786,1
1747,5821,1
1747,59058,1
76705,19334,3
76705,61164,3
76705,25527,3
76705,19802,3
76705,2,2
76705,20647,2
76705,70567,2
76705,1,1
76705,18362,1
76705,1040,1
76705,1150,1
76705,1092,1
76705,6218,1
76705,1117,1
76705,62926,1
76705,1757,1
76705,1101,1
76705,25649,1
76705,366277,1
76705,271188,1
76705,19970,1
76705,283464,1
76705,23785,1
76705,6338,1
76705,39224,1
76705,61829,1
76705,18438,1
76705,58,1
76705,6858,1
76705,367381,1
76705,366533,1
76705,59753,1
76705,72816,1
76705,106,1
76705,67080,1
76705,270687,1
76705,88383,1
76705,57864,1
76705,29047,1
76705,109101,1
76705,109270,1
76705,71306,1
76705,76765,1
114588,2,12
114588,25527,3
114588,19334,2
114588,367398,2
114588,1095,1
114588,18362,1
114588,1092,1
114588,6,1
114588,1747,1
114588,15,1
114588,366282,1
114588,6270,1
114588,4452,1
114588,283464,1
114588,101454,1
114588,26799,1
114588,40191,1
76561,125478,868
76561,28137,697
76561,2,165
76561,19334,140
76561,18268,108
76561,1,92
76561,1095,87
76561,18364,79
76561,1092,62
76561,18775,59
76561,1747,50
76561,27131,46
76561,18362,43
76561,18346,41
76561,1117,40
76561,25444,37
76561,6443,36
76561,24669,36
76561,1150,35
76561,1752,30
76561,7,30
76561,25649,30
76561,101,28
76561,6270,26
76561,6,23
76561,1040,21
76561,21936,21
76561,27502,20
76561,40944,20
76561,67513,20
76561,39000,19
76561,61164,19
76561,19984,19
76561,25499,17
76561,117,17
76561,269331,16
76561,1707,16
76561,64866,15
76561,18515,15
76561,1149,14
76561,25209,14
76561,4442,13
76561,8,12
76561,1751,11
76561,6218,11
76561,113,11
76561,1757,11
76561,1100,11
76561,18658,11
76561,262823,11
76561,18710,10
76561,207886,10
76561,213929,10
76561,1109,9
76561,1147,9
76561,128,9
76561,25527,9
76561,1104,8
76561,19763,8
76561,1750,8
76561,209366,7
76561,12,7
76561,1125,7
76561,19082,7
76561,67320,7
76561,114588,7
76561,72216,7
76561,1096,6
76561,1101,6
76561,57088,6
76561,366277,6
76561,22088,6
76561,27011,6
76561,367246,6
76561,304970,6
76561,21513,6
76561,29786,6
76561,62926,5
76561,36,5
76561,287910,5
76561,4452,5
76561,68272,5
76561,71985,5
76561,367449,5
76561,104828,4
76561,1110,4
76561,4425,4
76561,111,4
76561,22,4
76561,67831,4
76561,24707,4
76561,56051,4
76561,25349,4
76561,262197,4
76561,366422,4
76561,109,4
76561,28136,4
76561,35065,4
76561,20344,4
76561,288181,4
76561,18741,4
76561,86770,4
76561,25586,4
76561,18391,3
76561,5915,3
76561,186480,3
76561,18704,3
76561,18496,3
76561,20548,3
76561,21542,3
76561,28335,3
76561,25750,3
76561,109076,3
76561,105094,3
76561,21089,3
76561,19970,3
76561,60,3
76561,24834,3
76561,21,3
76561,35239,3
76561,277863,3
76561,285605,3
76561,24674,3
76561,25699,3
76561,39200,3
76561,19673,3
76561,19697,3
76561,25049,3
76561,1344,3
76561,39784,3
76561,22517,3
76561,20182,3
76561,266126,3
76561,211252,3
76561,145802,3
76561,106285,3
76561,114730,3
76561,18370,2
76561,73449,2
76561,221763,2
76561,18560,2
76561,4419,2
76561,15,2
76561,1755,2
76561,18393,2
76561,20982,2
76561,56510,2
76561,5766,2
76561,29485,2
76561,28,2
76561,1127,2
76561,22299,2
76561,18374,2
76561,271188,2
76561,29363,2
76561,366124,2
76561,84582,2
76561,35448,2
76561,110334,2
76561,57766,2
76561,18554,2
76561,304,2
76561,366705,2
76561,24503,2
76561,279023,2
76561,366646,2
76561,24829,2
76561,24667,2
76561,366487,2
76561,33623,2
76561,269352,2
76561,67574,2
76561,4481,2
76561,39349,2
76561,68329,2
76561,30082,2
76561,18600,2
76561,366647,2
76561,34,2
76561,24725,2
76561,367221,2
76561,105100,2
76561,69353,2
76561,367598,2
76561,105231,2
76561,23,2
76561,38821,2
76561,97,2
76561,33810,2
76561,73407,2
76561,29476,2
76561,28464,2
76561,56903,2
76561,177096,2
76561,53078,2
76561,25612,2
76561,74248,2
76561,67867,2
76561,104972,2
76561,26361,2
76561,401,2
76561,70236,2
76561,95767,2
76561,26205,2
76561,71349,2
76561,211643,2
76561,41581,2
76561,67689,2
76561,76248,2
76561,199630,2
76561,30301,2
76561,279362,2
76561,101117,2
76561,62776,2
76561,289646,2
76561,113880,2
76561,272637,2
76561,19838,2
76561,33615,2
76561,213629,2
76561,286685,2
76561,287991,2
76561,1112,1
76561,72,1
76561,1094,1
76561,269138,1
76561,5521,1
76561,225,1
76561,367244,1
76561,21509,1
76561,9,1
76561,41550,1
76561,67338,1
76561,366113,1
76561,115,1
76561,366282,1
76561,1641,1
76561,20120,1
76561,20153,1
76561,41,1
76561,27107,1
76561,17969,1
76561,366162,1
76561,366494,1
76561,1721,1
76561,18404,1
76561,366268,1
76561,305386,1
76561,30,1
76561,20487,1
76561,24811,1
76561,63031,1
76561,367021,1
76561,25316,1
76561,20081,1
76561,22916,1
76561,366417,1
76561,26590,1
76561,283464,1
76561,367524,1
76561,29,1
76561,26924,1
76561,25798,1
76561,307,1
76561,10,1
76561,29343,1
76561,84784,1
76561,366692,1
76561,6264,1
76561,69757,1
76561,68395,1
76561,6338,1
76561,83280,1
76561,259126,1
76561,39224,1
76561,1756,1
76561,24641,1
76561,269301,1
76561,367446,1
76561,367668,1
76561,35,1
76561,56708,1
76561,150169,1
76561,21919,1
76561,18687,1
76561,366250,1
76561,73553,1
76561,140,1
76561,135544,1
76561,4418,1
76561,25057,1
76561,366206,1
76561,366191,1
76561,57174,1
76561,65890,1
76561,101454,1
76561,5813,1
76561,18431,1
76561,871,1
76561,25855,1
76561,26799,1
76561,361,1
76561,91005,1
76561,1200,1
76561,26363,1
76561,278227,1
76561,192429,1
76561,25638,1
76561,106716,1
76561,106252,1
76561,27427,1
76561,1754,1
76561,366263,1
76561,25892,1
76561,27081,1
76561,26076,1
76561,25433,1
76561,20648,1
76561,30252,1
76561,68988,1
76561,69314,1
76561,367906,1
76561,62,1
76561,278039,1
76561,116527,1
76561,18784,1
76561,33558,1
76561,25952,1
76561,245799,1
76561,25728,1
76561,227315,1
76561,1359,1
76561,4495,1
76561,30112,1
76561,106146,1
76561,27093,1
76561,81057,1
76561,67140,1
76561,81299,1
76561,269589,1
76561,40457,1
76561,26437,1
76561,27001,1
76561,20758,1
76561,68737,1
76561,20403,1
76561,367612,1
76561,213292,1
76561,1129,1
76561,287875,1
76561,29101,1
76561,123942,1
76561,26131,1
76561,21938,1
76561,297060,1
76561,86138,1
76561,99988,1
76561,67085,1
76561,228677,1
76561,91421,1
76561,278772,1
76561,27432,1
76561,18622,1
76561,88179,1
76561,73467,1
76561,146498,1
76561,98456,1
76561,24822,1
76561,277886,1
76561,70567,1
76561,58535,1
76561,76013,1
76561,30087,1
76561,297887,1
76561,262801,1
76561,26524,1
76561,300779,1
76561,278993,1
76561,107290,1
76561,35114,1
76561,138060,1
76561,94322,1
76561,51693,1
76561,26529,1
76561,305432,1
76561,25707,1
76561,88067,1
76561,70947,1
76561,120706,1
76561,83284,1
76561,102956,1
76561,75733,1
76561,90327,1
76561,30766,1
76561,279301,1
76561,41089,1
76561,67186,1
76561,112516,1
76561,27025,1
76561,70529,1
76561,279398,1
76561,277903,1
76561,111879,1
76561,207960,1
76561,70526,1
76561,35420,1
76561,67447,1
76561,69597,1
76561,100,1
76561,24849,1
76561,288237,1
76561,75558,1
76561,131845,1
76561,294240,1
76561,32113,1
76561,298398,1
76561,98260,1
76561,24865,1
76561,130732,1
76561,100469,1
76561,146659,1
76561,105830,1
76561,67103,1
76561,77910,1
76561,98379,1
76561,82908,1
76561,93009,1
76561,77236,1
76561,71015,1
178063,104828,3
178063,28002,3
178063,18362,2
178063,18393,2
178063,34590,2
178063,2,1
178063,1,1
178063,18268,1
178063,18364,1
178063,1150,1
178063,40944,1
178063,269331,1
178063,6,1
178063,73449,1
178063,269138,1
178063,21933,1
178063,271188,1
178063,1641,1
178063,41,1
178063,27343,1
178063,19388,1
178063,38941,1
178063,67012,1
178063,306060,1
178063,89724,1
178063,29684,1
178063,84974,1
178063,26755,1
178063,324302,1
303282,29343,4
303282,40944,3
303282,1,2
303282,73449,2
303282,67264,2
303282,1106,2
303282,294,2
303282,18268,1
303282,1095,1
303282,64866,1
303282,6218,1
303282,1096,1
303282,221763,1
303282,15,1
303282,4434,1
303282,25771,1
303282,25459,1
303282,302262,1
21957,18346,5
21957,1149,5
21957,1,4
21957,1095,4
21957,6218,4
21957,269331,4
21957,25369,4
21957,18362,3
21957,27502,3
21957,61164,3
21957,20548,3
21957,2,2
21957,18268,2
21957,1751,2
21957,104828,2
21957,1117,2
21957,1109,2
21957,8,2
21957,367221,2
21957,26739,2
21957,18364,1
21957,39000,1
21957,25499,1
21957,1150,1
21957,18391,1
21957,64866,1
21957,1707,1
21957,111,1
21957,1147,1
21957,1127,1
21957,22,1
21957,22088,1
21957,366422,1
21957,18600,1
21957,366647,1
21957,5856,1
21957,39200,1
21957,58,1
21957,58675,1
21957,18934,1
21957,42,1
21957,81299,1
21957,18706,1
21957,104216,1
21957,81618,1
296385,33654,3
296385,64866,1
296385,25209,1
296385,30307,1
296385,69275,1
31137,1757,10
31137,2,5
31137,197,5
31137,73722,5
31137,72892,3
31137,1751,2
31137,1,1
31137,18268,1
31137,18362,1
31137,1040,1
31137,18364,1
31137,27502,1
31137,1149,1
31137,1752,1
31137,4442,1
31137,4425,1
31137,101,1
31137,221763,1
31137,21936,1
31137,18393,1
31137,1133,1
31137,22088,1
31137,283464,1
31137,26365,1
31137,38941,1
31137,73407,1
31137,33649,1
31137,19586,1
31137,67351,1
31137,69526,1
72605,18346,132
72605,5766,93
72605,1095,78
72605,1,65
72605,2,50
72605,18362,38
72605,1040,33
72605,27502,26
72605,39000,20
72605,1707,19
72605,18268,18
72605,18496,18
72605,269331,17
72605,64866,12
72605,6,12
72605,5521,12
72605,1752,11
72605,1751,10
72605,104129,10
72605,61164,9
72605,6218,9
72605,19076,9
72605,7,8
72605,4419,8
72605,56051,8
72605,1096,7
72605,1109,7
72605,19194,7
72605,18364,6
72605,62926,6
72605,1147,6
72605,18704,6
72605,18391,5
72605,18710,5
72605,73449,5
72605,4442,5
72605,20982,5
72605,22299,5
72605,189597,5
72605,1092,4
72605,1755,4
72605,18350,4
72605,21513,4
72605,367762,4
72605,87917,4
72605,1149,3
72605,1110,3
72605,8,3
72605,1747,3
72605,209366,3
72605,1104,3
72605,25750,3
72605,366173,3
72605,68737,3
72605,48468,3
72605,287591,3
72605,18370,2
72605,1150,2
72605,40944,2
72605,104828,2
72605,1112,2
72605,1101,2
72605,111,2
72605,1100,2
72605,4429,2
72605,4428,2
72605,366124,2
72605,366494,2
72605,18404,2
72605,270007,2
72605,351789,2
72605,69451,2
72605,28771,2
72605,4469,2
72605,24534,2
72605,177073,2
72605,25028,2
72605,20544,2
72605,125024,2
72605,19500,2
72605,81862,2
72605,5533,1
72605,25499,1
72605,19334,1
72605,1117,1
72605,4425,1
72605,19984,1
72605,1757,1
72605,21936,1
72605,186480,1
72605,25649,1
72605,1094,1
72605,798,1
72605,367244,1
72605,29485,1
72605,28,1
72605,21542,1
72605,18658,1
72605,41550,1
72605,22,1
72605,67831,1
72605,1750,1
72605,41150,1
72605,19854,1
72605,109076,1
72605,26164,1
72605,366162,1
72605,4452,1
72605,20487,1
72605,60,1
72605,4481,1
72605,39,1
72605,18600,1
72605,78,1
72605,98755,1
72605,366180,1
72605,106145,1
72605,5856,1
72605,18687,1
72605,73553,1
72605,277881,1
72605,5869,1
72605,68816,1
72605,57174,1
72605,6858,1
72605,26739,1
72605,366942,1
72605,21537,1
72605,135076,1
72605,24937,1
72605,20324,1
72605,41345,1
72605,366364,1
72605,35631,1
72605,366819,1
72605,24523,1
72605,26531,1
72605,366781,1
72605,6149,1
72605,21608,1
72605,21643,1
72605,29533,1
72605,25101,1
72605,75465,1
72605,33937,1
72605,269650,1
72605,25667,1
72605,19458,1
72605,86303,1
72605,280241,1
72605,39297,1
72605,86209,1
72605,67809,1
72605,20675,1
72605,4443,1
72605,294144,1
72605,278177,1
72605,85113,1
72605,100684,1
72605,229260,1
72605,278519,1
72605,4432,1
72605,29757,1
72605,19612,1
72605,76352,1
72605,60639,1
72605,21590,1
72605,186067,1
72605,68512,1
72605,20637,1
72605,75558,1
72605,105601,1
72605,20662,1
72605,368055,1
72605,21167,1
72605,322919,1
72605,5821,1
5521,2,174
5521,1,166
5521,1095,153
5521,18268,94
5521,18346,83
5521,18362,79
5521,18391,54
5521,1751,52
5521,1040,50
5521,27502,41
5521,1149,38
5521,1112,38
5521,25499,34
5521,1707,33
5521,18364,31
5521,104828,28
5521,4425,28
5521,5880,25
5521,1752,24
5521,64866,23
5521,39000,22
5521,40944,22
5521,6218,22
5521,18370,20
5521,1109,20
5521,221763,20
5521,1110,19
5521,1757,19
5521,19984,18
5521,113,18
5521,111,18
5521,269331,17
5521,1150,16
5521,18710,16
5521,1092,15
5521,4442,15
5521,20982,15
5521,61164,14
5521,8,14
5521,1096,13
5521,6,13
5521,1147,12
5521,18496,12
5521,19076,12
5521,1117,11
5521,5915,11
5521,62926,10
5521,225,10
5521,19334,9
5521,5527,9
5521,209366,8
5521,67338,8
5521,19194,8
5521,6443,7
5521,1747,7
5521,1101,7
5521,15,7
5521,367244,7
5521,29485,7
5521,22,7
5521,56051,7
5521,21089,7
5521,7,6
5521,101,6
5521,21936,6
5521,269138,6
5521,18393,6
5521,5766,6
5521,9,6
5521,21933,6
5521,25369,6
5521,56758,6
5521,20120,6
5521,35448,6
5521,366422,6
5521,73449,5
5521,1104,5
5521,1100,5
5521,20548,5
5521,366494,5
5521,367762,5
5521,30255,5
5521,6149,5
5521,18775,4
5521,57088,4
5521,4419,4
5521,1755,4
5521,56510,4
5521,1127,4
5521,21038,4
5521,271188,4
5521,60,4
5521,367459,4
5521,419,4
5521,98755,4
5521,19689,4
5521,4429,3
5521,18704,3
5521,21542,3
5521,67831,3
5521,1750,3
5521,41150,3
5521,12,3
5521,1641,3
5521,18529,3
5521,26164,3
5521,4452,3
5521,1721,3
5521,72605,3
5521,18350,3
5521,104129,3
5521,283464,3
5521,29,3
5521,4481,3
5521,131240,3
5521,22540,3
5521,29476,3
5521,366819,3
5521,6700,3
5521,147978,3
5521,73444,3
5521,305920,3
5521,189597,3
5521,72,2
5521,1094,2
5521,36,2
5521,128,2
5521,18658,2
5521,41550,2
5521,28335,2
5521,366113,2
5521,115,2
5521,129,2
5521,25750,2
5521,19854,2
5521,109076,2
5521,84582,2
5521,105094,2
5521,41,2
5521,19970,2
5521,20487,2
5521,24811,2
5521,34663,2
5521,20081,2
5521,367524,2
5521,67574,2
5521,39349,2
5521,294,2
5521,67320,2
5521,24757,2
5521,18620,2
5521,112845,2
5521,34,2
5521,366211,2
5521,78,2
5521,83280,2
5521,61829,2
5521,366180,2
5521,150169,2
5521,28771,2
5521,6363,2
5521,20434,2
5521,101454,2
5521,24911,2
5521,75,2
5521,24634,2
5521,55476,2
5521,23071,2
5521,23049,2
5521,83182,2
5521,70458,2
5521,144934,2
5521,112896,2
5521,69419,2
5521,235597,2
5521,86303,2
5521,145686,2
5521,167473,2
5521,98456,2
5521,121898,2
5521,301260,2
5521,78938,2
5521,278263,2
5521,29538,2
5521,20662,2
5521,98485,2
5521,278496,2
5521,5816,1
5521,798,1
5521,117,1
5521,28,1
5521,25444,1
5521,19763,1
5521,27131,1
5521,18374,1
5521,366277,1
5521,366282,1
5521,22088,1
5521,18515,1
5521,366124,1
5521,305385,1
5521,24707,1
5521,25349,1
5521,262197,1
5521,18404,1
5521,18908,1
5521,305386,1
5521,41108,1
5521,25209,1
5521,110334,1
5521,57766,1
5521,18554,1
5521,304,1
5521,270007,1
5521,25316,1
5521,24716,1
5521,367246,1
5521,6154,1
5521,14,1
5521,68272,1
5521,21,1
5521,24667,1
5521,26590,1
5521,20397,1
5521,25128,1
5521,1106,1
5521,277928,1
5521,33623,1
5521,269352,1
5521,51,1
5521,39,1
5521,367492,1
5521,307,1
5521,30082,1
5521,18600,1
5521,67277,1
5521,84784,1
5521,104995,1
5521,367891,1
5521,366692,1
5521,351789,1
5521,24725,1
5521,18371,1
5521,366828,1
5521,259126,1
5521,26811,1
5521,18957,1
5521,17970,1
5521,304970,1
5521,25699,1
5521,106145,1
5521,366918,1
5521,64051,1
5521,56708,1
5521,94,1
5521,367169,1
5521,135544,1
5521,25056,1
5521,68816,1
5521,366305,1
5521,22018,1
5521,25363,1
5521,286536,1
5521,64,1
5521,112378,1
5521,38821,1
5521,22928,1
5521,38941,1
5521,18431,1
5521,100488,1
5521,45,1
5521,278164,1
5521,58675,1
5521,21537,1
5521,91005,1
5521,20324,1
5521,56903,1
5521,20696,1
5521,18395,1
5521,4451,1
5521,65,1
5521,25826,1
5521,25898,1
5521,6379,1
5521,20871,1
5521,277930,1
5521,27427,1
5521,53,1
5521,39966,1
5521,54342,1
5521,53078,1
5521,27081,1
5521,1344,1
5521,26531,1
5521,77574,1
5521,74332,1
5521,366781,1
5521,19374,1
5521,278039,1
5521,21608,1
5521,116527,1
5521,151,1
5521,27440,1
5521,4438,1
5521,77983,1
5521,71545,1
5521,104554,1
5521,27692,1
5521,270983,1
5521,67737,1
5521,68225,1
5521,25848,1
5521,20653,1
5521,27163,1
5521,112981,1
5521,27672,1
5521,177073,1
5521,84967,1
5521,25173,1
5521,25601,1
5521,1063,1
5521,21015,1
5521,106699,1
5521,20764,1
5521,278696,1
5521,80817,1
5521,46373,1
5521,85404,1
5521,286050,1
5521,48468,1
5521,89955,1
5521,19536,1
5521,280241,1
5521,91898,1
5521,82551,1
5521,26736,1
5521,34360,1
5521,105436,1
5521,24981,1
5521,90624,1
5521,259403,1
5521,279224,1
5521,131426,1
5521,178528,1
5521,84725,1
5521,269302,1
5521,71271,1
5521,33241,1
5521,68490,1
5521,71500,1
5521,288147,1
5521,78560,1
5521,35114,1
5521,20652,1
5521,278944,1
5521,25888,1
5521,21794,1
5521,42090,1
5521,83103,1
5521,104216,1
5521,77745,1
5521,302354,1
5521,89791,1
5521,55392,1
5521,83226,1
5521,86173,1
5521,29866,1
5521,92894,1
5521,127560,1
5521,278279,1
5521,87675,1
5521,24936,1
5521,87252,1
5521,20252,1
5521,136422,1
5521,111879,1
5521,373448,1
5521,27159,1
5521,35420,1
5521,238,1
5521,152,1
5521,76661,1
5521,290384,1
5521,59197,1
5521,101273,1
5521,127092,1
5521,142460,1
5521,101295,1
5521,56670,1
5521,270763,1
5521,82239,1
303220,7,3
303220,56051,3
303220,5816,2
303220,367598,2
303220,1,1
303220,1096,1
303220,18775,1
303220,19763,1
303220,269301,1
303220,133,1
303220,177096,1
303220,54,1
303220,87615,1
5527,18346,959
5527,1,294
5527,2,284
5527,1095,284
5527,18268,174
5527,18362,89
5527,1751,80
5527,6218,75
5527,1149,74
5527,27502,73
5527,25499,69
5527,61164,61
5527,269331,59
5527,40944,58
5527,5816,58
5527,1094,51
5527,1040,49
5527,39000,48
5527,1752,43
5527,18364,41
5527,64866,40
5527,1707,40
5527,5915,40
5527,1110,37
5527,104828,36
5527,73449,36
5527,8,34
5527,1150,33
5527,4442,33
5527,4425,32
5527,1109,32
5527,6,30
5527,18391,27
5527,62926,26
5527,5521,24
5527,1096,23
5527,18710,23
5527,20982,22
5527,209366,20
5527,1755,20
5527,113,19
5527,67324,19
5527,15,17
5527,1112,16
5527,18496,16
5527,19984,15
5527,5880,15
5527,5766,15
5527,109076,15
5527,351789,15
5527,56708,15
5527,7,14
5527,1104,14
5527,4429,14
5527,67338,14
5527,18371,14
5527,1747,13
5527,72,13
5527,22299,13
5527,1092,12
